,BatterName,batter,PA_flag,AB,IsHit,PitchesThrown,SwungOn,ContactMade,IsStrikeout,IsWalk,IsHBP,IsBIP,IsGB,IsLD,IsFB,IsSingle,IsDouble,IsTriple,IsHomer,Cont%,Swing%,K%,BB%,AVG,OBP,SLG,Split,Statcast PC,Statcast BBE,GB%,LD%,FB%,SwtSpot%,Chase%,EV 90
1416,Roman Anthony,701350,56,42,9,217,70,50,13,12,1,30,10,3,4,6,1,1,1,0.7142857142857143,0.3225806451612903,0.23214285714285715,0.21428571428571427,0.21428571428571427,0.39285714285714285,0.35714285714285715,All,111.0,19.0,0.5263157894736842,0.15789473684210525,0.21052631578947367,0.3157894736842105,0.19298245614035087,111.07000000000001
1417,Romeo Sanabria,703804,14,13,2,44,19,13,2,1,0,11,3,3,2,2,0,0,0,0.6842105263157895,0.4318181818181818,0.14285714285714285,0.07142857142857142,0.15384615384615385,0.21428571428571427,0.15384615384615385,All,34.0,8.0,0.375,0.375,0.25,0.375,0.1875,103.7
1418,Romy Gonzalez,663853,27,27,7,94,55,37,7,0,0,20,5,2,1,3,2,2,0,0.6727272727272727,0.5851063829787234,0.25925925925925924,0.0,0.25925925925925924,0.25925925925925924,0.48148148148148145,All,37.0,8.0,0.625,0.25,0.125,0.25,0.5,105.3
1419,Ronaiker Palma,681623,3,3,1,11,5,2,2,0,0,1,0,1,0,1,0,0,0,0.4,0.45454545454545453,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,All,11.0,1.0,0.0,1.0,0.0,1.0,0.5,91.4
1420,Ronald Hernandez,698933,3,3,2,14,9,3,1,0,0,2,1,0,0,2,0,0,0,0.3333333333333333,0.6428571428571429,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,All,10.0,1.0,1.0,0.0,0.0,0.0,0.5,83.6
1421,Ronaldo Hernández,660613,11,10,1,38,24,16,3,0,0,8,2,0,2,1,0,0,0,0.6666666666666666,0.631578947368421,0.2727272727272727,0.0,0.1,0.09090909090909091,0.1,All,27.0,4.0,0.5,0.0,0.5,0.0,0.23076923076923078,102.92
1422,Ronny Simon,682927,27,21,4,88,32,28,2,6,0,19,6,0,3,3,1,0,0,0.875,0.36363636363636365,0.07407407407407407,0.2222222222222222,0.19047619047619047,0.37037037037037035,0.23809523809523808,All,56.0,10.0,0.6,0.0,0.3,0.3,0.21428571428571427,104.76
1423,Rosman Verdugo,698916,1,0,0,8,3,2,0,1,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.375,0.0,1.0,,1.0,,All,,,,,,,,
1424,Rowdey Jordan,679821,3,3,1,15,10,8,1,0,0,2,1,0,0,1,0,0,0,0.8,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,All,15.0,2.0,0.5,0.0,0.0,0.5,0.4444444444444444,67.32
1425,Rowdy Tellez,642133,50,48,14,174,70,60,9,1,1,39,10,5,15,7,4,0,3,0.8571428571428571,0.40229885057471265,0.18,0.02,0.2916666666666667,0.32,0.5625,All,155.0,33.0,0.30303030303030304,0.15151515151515152,0.45454545454545453,0.36363636363636365,0.2054794520547945,107.08
1426,Royce Lewis,668904,32,26,9,124,58,49,2,4,2,24,11,4,3,7,2,0,0,0.8448275862068966,0.46774193548387094,0.0625,0.125,0.34615384615384615,0.46875,0.4230769230769231,All,117.0,23.0,0.4782608695652174,0.17391304347826086,0.13043478260869565,0.2608695652173913,0.3220338983050847,100.94
1427,Rubel Cespedes,686438,9,9,2,42,27,15,3,0,0,6,2,1,2,1,0,0,1,0.5555555555555556,0.6428571428571429,0.3333333333333333,0.0,0.2222222222222222,0.2222222222222222,0.5555555555555556,All,37.0,6.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,101.8
1428,Ruben Ibarra,702140,6,6,4,17,7,5,2,0,0,4,1,1,2,2,0,0,2,0.7142857142857143,0.4117647058823529,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,All,17.0,4.0,0.25,0.25,0.5,0.5,0.0,109.30000000000001
1429,Ryan Bliss,669208,40,39,12,130,72,49,10,1,0,29,10,8,7,7,4,1,0,0.6805555555555556,0.5538461538461539,0.25,0.025,0.3076923076923077,0.325,0.46153846153846156,All,117.0,26.0,0.38461538461538464,0.3076923076923077,0.2692307692307692,0.46153846153846156,0.31666666666666665,104.0
1430,Ryan Campos,701481,2,1,1,9,2,2,0,1,0,1,0,1,0,1,0,0,0,1.0,0.2222222222222222,0.0,0.5,1.0,1.0,1.0,All,9.0,1.0,0.0,1.0,0.0,0.0,0.16666666666666666,98.1
1431,Ryan Cesarini,825761,3,2,0,12,4,4,0,1,0,2,1,1,0,0,0,0,0,1.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,All,8.0,2.0,0.5,0.5,0.0,0.5,0.2,101.16
1432,Ryan Clifford,691775,14,13,1,48,23,12,4,1,0,9,2,1,1,0,0,0,1,0.5217391304347826,0.4791666666666667,0.2857142857142857,0.07142857142857142,0.07692307692307693,0.14285714285714285,0.3076923076923077,All,25.0,4.0,0.5,0.25,0.25,0.25,0.25,107.13
1433,Ryan Fitzgerald,680837,16,12,2,52,21,13,4,3,2,8,5,0,0,2,0,0,0,0.6190476190476191,0.40384615384615385,0.25,0.1875,0.16666666666666666,0.4375,0.16666666666666666,All,41.0,5.0,1.0,0.0,0.0,0.2,0.15384615384615385,100.87
1434,Ryan Gerety,822815,1,1,0,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,All,,,,,,,,
1435,Ryan Ignoffo,813883,4,4,1,16,7,5,1,0,0,3,2,0,1,1,0,0,0,0.7142857142857143,0.4375,0.25,0.0,0.25,0.25,0.25,All,16.0,3.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,97.86
1436,Ryan Jeffers,680777,51,44,13,197,92,79,8,4,2,37,9,9,11,12,1,0,0,0.8586956521739131,0.467005076142132,0.1568627450980392,0.0784313725490196,0.29545454545454547,0.37254901960784315,0.3181818181818182,All,164.0,30.0,0.3,0.3,0.36666666666666664,0.5,0.313953488372093,101.37
1437,Ryan Johnson,802459,5,4,1,13,6,3,2,0,1,2,0,0,0,0,1,0,0,0.5,0.46153846153846156,0.4,0.0,0.25,0.4,0.5,All,,,,,,,,
1438,Ryan Kreidler,668952,49,38,9,196,80,55,10,10,0,29,11,4,6,3,2,2,2,0.6875,0.40816326530612246,0.20408163265306123,0.20408163265306123,0.23684210526315788,0.3877551020408163,0.5526315789473685,All,156.0,22.0,0.5,0.18181818181818182,0.2727272727272727,0.36363636363636365,0.13333333333333333,104.7
1439,Ryan Lasko,805782,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,,1.0,,All,,,,,,,,
1440,Ryan McCarty,806005,8,7,2,44,22,16,3,1,0,4,2,0,0,2,0,0,0,0.7272727272727273,0.5,0.375,0.125,0.2857142857142857,0.375,0.2857142857142857,All,29.0,2.0,1.0,0.0,0.0,0.0,0.2,102.88
1441,Ryan McMahon,641857,60,48,11,252,106,69,20,10,2,28,15,9,3,9,2,0,0,0.6509433962264151,0.42063492063492064,0.3333333333333333,0.16666666666666666,0.22916666666666666,0.38333333333333336,0.2708333333333333,All,252.0,28.0,0.5357142857142857,0.32142857142857145,0.10714285714285714,0.35714285714285715,0.23134328358208955,109.2
1442,Ryan Mountcastle,663624,47,43,13,106,65,51,9,3,0,35,3,1,2,6,2,0,5,0.7846153846153846,0.6132075471698113,0.19148936170212766,0.06382978723404255,0.3023255813953488,0.3404255319148936,0.6976744186046512,All,24.0,7.0,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.3333333333333333,106.8
1443,Ryan Nicholson,690804,6,6,2,15,12,5,3,0,0,3,0,0,1,1,0,0,1,0.4166666666666667,0.8,0.5,0.0,0.3333333333333333,0.3333333333333333,0.8333333333333334,All,7.0,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,105.5
1444,Ryan Noda,676116,49,33,6,194,61,30,18,15,1,15,3,1,3,2,3,0,1,0.4918032786885246,0.31443298969072164,0.3673469387755102,0.30612244897959184,0.18181818181818182,0.4489795918367347,0.36363636363636365,All,111.0,7.0,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.16666666666666666,108.24
1445,Ryan O'Hearn,656811,48,43,10,124,60,51,10,5,0,33,1,1,1,5,3,0,2,0.85,0.4838709677419355,0.20833333333333334,0.10416666666666667,0.23255813953488372,0.3125,0.4418604651162791,All,39.0,4.0,0.25,0.25,0.25,0.25,0.13636363636363635,99.23
1446,Ryan Picollo,827264,1,1,0,4,1,1,0,0,0,1,1,0,0,0,0,0,0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,All,4.0,1.0,1.0,0.0,0.0,0.0,0.0,89.5
1447,Ryan Ritter,690022,13,10,2,64,31,17,5,2,1,5,2,1,2,2,0,0,0,0.5483870967741935,0.484375,0.38461538461538464,0.15384615384615385,0.2,0.38461538461538464,0.2,All,58.0,5.0,0.4,0.2,0.4,0.0,0.32432432432432434,99.34
1448,Ryan Stafford,701696,1,1,0,5,2,2,0,0,0,1,1,0,0,0,0,0,0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,All,5.0,1.0,1.0,0.0,0.0,0.0,0.0,87.2
1449,Ryan Vilade,668723,44,38,8,160,83,52,16,4,2,22,5,6,4,6,1,0,1,0.6265060240963856,0.51875,0.36363636363636365,0.09090909090909091,0.21052631578947367,0.3181818181818182,0.3157894736842105,All,122.0,17.0,0.29411764705882354,0.35294117647058826,0.23529411764705882,0.4117647058823529,0.37681159420289856,104.02
1450,Ryan Waldschmidt,814439,21,15,2,104,38,26,3,3,2,13,6,1,6,0,1,0,1,0.6842105263157895,0.36538461538461536,0.14285714285714285,0.14285714285714285,0.13333333333333333,0.3333333333333333,0.4,All,102.0,13.0,0.46153846153846156,0.07692307692307693,0.46153846153846156,0.23076923076923078,0.24561403508771928,102.65
1451,Ryan Ward,669899,20,18,2,77,37,22,8,2,0,10,2,2,2,2,0,0,0,0.5945945945945946,0.4805194805194805,0.4,0.1,0.1111111111111111,0.2,0.1111111111111111,All,52.0,7.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.46875,102.84
1452,Ryan Wrobleski,696141,13,9,3,50,21,13,2,2,2,7,0,1,1,2,0,1,0,0.6190476190476191,0.42,0.15384615384615385,0.15384615384615385,0.3333333333333333,0.5384615384615384,0.5555555555555556,All,29.0,4.0,0.0,0.25,0.25,0.5,0.1875,93.38
1453,Ryuhei Obata,831661,3,2,0,11,7,5,1,0,0,2,1,0,0,0,0,0,0,0.7142857142857143,0.6363636363636364,0.3333333333333333,0.0,0.0,0.0,0.0,All,11.0,2.0,0.5,0.0,0.0,0.0,0.6,107.4
1454,Ryutaro Umeno,608377,3,3,1,12,5,5,0,0,0,3,1,0,2,0,1,0,0,1.0,0.4166666666666667,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,All,12.0,3.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.2857142857142857,99.16
1455,Sabin Ceballos,694754,22,17,9,68,29,24,4,4,1,13,2,2,1,6,2,0,1,0.8275862068965517,0.4264705882352941,0.18181818181818182,0.18181818181818182,0.5294117647058824,0.6363636363636364,0.8235294117647058,All,39.0,5.0,0.4,0.4,0.2,0.2,0.15,107.80000000000001
1456,Sahid Valenzuela,684541,3,3,1,7,4,3,1,0,0,2,0,0,0,1,0,0,0,0.75,0.5714285714285714,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,All,5.0,0.0,,,,,0.25,
1457,Sal Frelick,686217,46,41,16,175,79,72,3,5,0,38,4,8,2,13,1,0,2,0.9113924050632911,0.4514285714285714,0.06521739130434782,0.10869565217391304,0.3902439024390244,0.45652173913043476,0.5609756097560976,All,61.0,14.0,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.6428571428571429,0.2,100.99
1458,Sal Stewart,701398,30,25,7,109,46,39,5,5,0,20,6,2,1,4,2,0,1,0.8478260869565217,0.42201834862385323,0.16666666666666666,0.16666666666666666,0.28,0.4,0.48,All,79.0,9.0,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.28205128205128205,104.02
1459,Salvador Perez,521692,48,46,13,187,108,84,11,1,0,36,15,6,13,9,2,0,2,0.7777777777777778,0.5775401069518716,0.22916666666666666,0.020833333333333332,0.2826086956521739,0.2916666666666667,0.45652173913043476,All,187.0,36.0,0.4166666666666667,0.16666666666666666,0.3611111111111111,0.2777777777777778,0.48148148148148145,107.2
1460,Sam Antonacci,803011,4,1,0,21,8,6,0,2,0,2,0,1,1,0,0,0,0,0.75,0.38095238095238093,0.0,0.5,0.0,0.5,0.0,All,21.0,2.0,0.0,0.5,0.5,0.5,0.2,96.1
1461,Sam Brown,694848,10,10,3,27,18,12,2,0,0,8,1,0,0,2,0,0,1,0.6666666666666666,0.6666666666666666,0.2,0.0,0.3,0.3,0.6,All,17.0,2.0,0.5,0.0,0.0,0.0,0.6,98.68
1462,Sam Haggerty,664059,39,36,8,130,61,47,9,3,0,27,8,5,3,4,3,1,0,0.7704918032786885,0.46923076923076923,0.23076923076923078,0.07692307692307693,0.2222222222222222,0.28205128205128205,0.3611111111111111,All,97.0,18.0,0.4444444444444444,0.2777777777777778,0.16666666666666666,0.3888888888888889,0.2653061224489796,102.32000000000001
1463,Sam Hilliard,656541,56,51,7,239,125,78,27,4,1,24,13,1,4,4,1,0,2,0.624,0.5230125523012552,0.48214285714285715,0.07142857142857142,0.13725490196078433,0.21428571428571427,0.27450980392156865,All,189.0,19.0,0.6842105263157895,0.05263157894736842,0.21052631578947367,0.15789473684210525,0.3522727272727273,109.30000000000001
1464,Sam Huff,669087,44,35,11,163,70,43,15,7,2,20,5,5,5,8,1,0,2,0.6142857142857143,0.4294478527607362,0.3409090909090909,0.1590909090909091,0.3142857142857143,0.45454545454545453,0.5142857142857142,All,108.0,15.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6,0.26229508196721313,110.32
1465,Sam Kulasingam,814528,1,1,0,6,3,1,1,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,0.0,All,6.0,0.0,,,,,0.25,
1466,Sam Praytor,671217,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,,1.0,,All,3.0,0.0,,,,,0.0,
1467,Samad Taylor,669392,24,24,8,91,45,38,5,0,0,19,7,3,5,5,2,0,1,0.8444444444444444,0.4945054945054945,0.20833333333333334,0.0,0.3333333333333333,0.3333333333333333,0.5416666666666666,All,79.0,17.0,0.4117647058823529,0.17647058823529413,0.29411764705882354,0.23529411764705882,0.2972972972972973,100.86
1468,Sammy Siani,686445,5,4,0,14,6,2,2,1,0,2,1,0,1,0,0,0,0,0.3333333333333333,0.42857142857142855,0.4,0.2,0.0,0.2,0.0,All,11.0,2.0,0.5,0.0,0.5,0.5,0.0,103.61999999999999
1469,Sammy Stafura,806230,8,6,3,35,16,8,3,2,0,3,1,1,1,2,0,0,1,0.5,0.45714285714285713,0.375,0.25,0.5,0.625,1.0,All,35.0,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3181818181818182,110.28
1470,Samuel Basallo,694212,36,31,7,120,61,41,11,2,1,22,7,3,3,4,0,1,2,0.6721311475409836,0.5083333333333333,0.3055555555555556,0.05555555555555555,0.22580645161290322,0.2777777777777778,0.4838709677419355,All,77.0,14.0,0.5,0.21428571428571427,0.21428571428571427,0.2857142857142857,0.3333333333333333,107.04
1471,Samuel Zavala,694214,2,2,2,8,3,3,0,0,0,2,1,0,1,1,1,0,0,1.0,0.375,0.0,0.0,1.0,1.0,1.5,All,8.0,2.0,0.5,0.0,0.5,0.5,0.0,100.91
1472,Sandy León,506702,23,22,6,106,46,23,12,1,0,10,1,1,1,3,0,0,3,0.5,0.4339622641509434,0.5217391304347826,0.043478260869565216,0.2727272727272727,0.30434782608695654,0.6818181818181818,All,17.0,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1,95.46
1473,Santiago Espinal,669289,53,48,11,187,90,77,9,4,1,39,10,5,10,6,3,1,1,0.8555555555555555,0.48128342245989303,0.16981132075471697,0.07547169811320754,0.22916666666666666,0.3018867924528302,0.3958333333333333,All,147.0,28.0,0.35714285714285715,0.17857142857142858,0.35714285714285715,0.2857142857142857,0.24050632911392406,99.4
1474,Scott Bandura,814154,4,2,1,13,1,1,1,2,0,1,0,1,0,0,1,0,0,1.0,0.07692307692307693,0.25,0.5,0.5,0.75,1.0,All,6.0,1.0,0.0,1.0,0.0,0.0,0.0,98.8
1475,Scott Kingery,664068,36,29,4,104,56,36,11,3,2,20,2,3,3,3,1,0,0,0.6428571428571429,0.5384615384615384,0.3055555555555556,0.08333333333333333,0.13793103448275862,0.25,0.1724137931034483,All,63.0,9.0,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.4411764705882353,104.75
1476,Sean Bouchard,656248,57,51,17,187,90,64,15,4,2,37,7,6,13,9,4,1,3,0.7111111111111111,0.48128342245989303,0.2631578947368421,0.07017543859649122,0.3333333333333333,0.40350877192982454,0.6274509803921569,All,162.0,28.0,0.25,0.21428571428571427,0.4642857142857143,0.42857142857142855,0.22666666666666666,104.84
1477,Sean McLain,683169,17,13,2,84,34,26,3,4,0,10,2,2,3,1,1,0,0,0.7647058823529411,0.40476190476190477,0.17647058823529413,0.23529411764705882,0.15384615384615385,0.35294117647058826,0.23076923076923078,All,77.0,8.0,0.25,0.25,0.375,0.125,0.3333333333333333,99.2
1478,Sean Murphy,669221,8,6,0,42,16,11,3,1,1,3,0,0,1,0,0,0,0,0.6875,0.38095238095238093,0.375,0.125,0.0,0.25,0.0,All,33.0,2.0,0.0,0.0,0.5,0.0,0.23529411764705882,84.02000000000001
1479,Seaver King,814409,6,6,2,24,14,11,1,0,0,5,3,0,1,2,0,0,0,0.7857142857142857,0.5833333333333334,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,All,23.0,4.0,0.75,0.0,0.25,0.0,0.36363636363636365,94.02
1480,Sebastian Walcott,806964,10,9,4,39,18,16,1,1,0,8,3,1,2,1,2,0,1,0.8888888888888888,0.46153846153846156,0.1,0.1,0.4444444444444444,0.5,1.0,All,37.0,7.0,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.3,112.05
1481,Sebastián  Rivero,665861,12,10,1,34,18,7,4,2,0,6,1,0,1,1,0,0,0,0.3888888888888889,0.5294117647058824,0.3333333333333333,0.16666666666666666,0.1,0.25,0.1,All,12.0,2.0,0.5,0.0,0.5,0.0,0.3333333333333333,96.58000000000001
1482,Sebastián Elizalde,590271,4,4,0,12,7,6,0,0,0,4,2,0,2,0,0,0,0,0.8571428571428571,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,All,12.0,4.0,0.5,0.0,0.5,0.25,0.0,88.42
1483,Seby Zavala,664874,22,19,3,85,39,23,8,3,0,11,1,1,2,1,1,0,1,0.5897435897435898,0.4588235294117647,0.36363636363636365,0.13636363636363635,0.15789473684210525,0.2727272727272727,0.3684210526315789,All,41.0,5.0,0.2,0.2,0.4,0.4,0.42857142857142855,104.68
1484,Seishiro Sakamoto,831656,3,3,0,14,6,3,2,0,0,1,1,0,0,0,0,0,0,0.5,0.42857142857142855,0.6666666666666666,0.0,0.0,0.0,0.0,All,14.0,1.0,1.0,0.0,0.0,0.0,0.42857142857142855,65.8
1485,Seiya Kinami,831658,6,6,0,24,15,7,3,0,0,3,1,0,2,0,0,0,0,0.4666666666666667,0.625,0.5,0.0,0.0,0.0,0.0,All,24.0,3.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.7692307692307693,93.11999999999999
1486,Seiya Suzuki,673548,59,50,10,258,97,78,17,7,1,34,3,5,1,6,1,0,3,0.8041237113402062,0.375968992248062,0.288135593220339,0.11864406779661017,0.2,0.3050847457627119,0.4,All,94.0,9.0,0.3333333333333333,0.5555555555555556,0.1111111111111111,0.5555555555555556,0.1956521739130435,108.76
1487,Sergio Alcántara,642727,27,26,4,89,45,30,7,1,0,19,8,1,3,4,0,0,0,0.6666666666666666,0.5056179775280899,0.25925925925925924,0.037037037037037035,0.15384615384615385,0.18518518518518517,0.15384615384615385,All,47.0,12.0,0.6666666666666666,0.08333333333333333,0.25,0.08333333333333333,0.25925925925925924,97.2
1488,Seth Brown,664913,50,44,7,147,75,48,14,6,0,30,4,3,3,4,2,1,0,0.64,0.5102040816326531,0.28,0.12,0.1590909090909091,0.26,0.25,All,78.0,10.0,0.4,0.3,0.3,0.4,0.18604651162790697,105.67999999999999
1489,Seth Stephenson,700931,4,3,1,18,9,6,2,1,0,1,0,0,0,1,0,0,0,0.6666666666666666,0.5,0.5,0.25,0.3333333333333333,0.5,0.3333333333333333,All,17.0,0.0,,,,,0.14285714285714285,
1490,Shalin Polanco,694186,3,2,0,10,2,2,0,1,0,2,2,0,0,0,0,0,0,1.0,0.2,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,All,10.0,2.0,1.0,0.0,0.0,0.0,0.0,96.97
1491,Shane McGuire,676063,3,3,0,9,5,2,1,0,0,2,1,0,0,0,0,0,0,0.4,0.5555555555555556,0.3333333333333333,0.0,0.0,0.0,0.0,All,3.0,1.0,1.0,0.0,0.0,0.0,0.0,88.8
1492,Shane Sasaki,687071,9,9,2,38,26,12,5,0,0,4,4,0,0,2,0,0,0,0.46153846153846156,0.6842105263157895,0.5555555555555556,0.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,All,38.0,4.0,1.0,0.0,0.0,0.0,0.5,82.36
1493,Shay Whitcomb,694376,38,37,9,133,63,42,15,1,0,22,5,2,3,8,0,0,1,0.6666666666666666,0.47368421052631576,0.39473684210526316,0.02631578947368421,0.24324324324324326,0.2631578947368421,0.32432432432432434,All,82.0,11.0,0.45454545454545453,0.18181818181818182,0.2727272727272727,0.18181818181818182,0.325,106.8
1494,Shea Langeliers,669127,44,42,12,97,61,54,1,1,1,41,6,1,4,5,5,0,2,0.8852459016393442,0.6288659793814433,0.022727272727272728,0.022727272727272728,0.2857142857142857,0.3181818181818182,0.5476190476190477,All,41.0,11.0,0.5454545454545454,0.09090909090909091,0.36363636363636365,0.18181818181818182,0.34782608695652173,106.9
1495,Shogo Asano,806864,3,3,0,13,5,3,2,0,0,1,1,0,0,0,0,0,0,0.6,0.38461538461538464,0.6666666666666666,0.0,0.0,0.0,0.0,All,13.0,1.0,1.0,0.0,0.0,0.0,0.4,83.2
1496,Shohei Ohtani,660271,41,35,11,176,73,50,9,6,0,26,11,7,5,4,4,0,3,0.684931506849315,0.4147727272727273,0.21951219512195122,0.14634146341463414,0.3142857142857143,0.4146341463414634,0.6857142857142857,All,176.0,26.0,0.4230769230769231,0.2692307692307692,0.19230769230769232,0.34615384615384615,0.25,109.05999999999999
1497,Shota Morishita,831674,7,7,2,20,9,8,1,0,0,6,1,4,0,1,1,0,0,0.8888888888888888,0.45,0.14285714285714285,0.0,0.2857142857142857,0.2857142857142857,0.42857142857142855,All,20.0,6.0,0.16666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0,113.9
1498,Silas Ardoin,686976,2,2,1,10,4,3,1,0,0,1,0,1,0,1,0,0,0,0.75,0.4,0.5,0.0,0.5,0.5,0.5,All,10.0,1.0,0.0,1.0,0.0,1.0,0.0,98.3
1499,Simon Juan,703159,11,8,3,35,19,12,2,2,0,7,1,2,0,2,0,0,1,0.631578947368421,0.5428571428571428,0.18181818181818182,0.18181818181818182,0.375,0.45454545454545453,0.75,All,31.0,4.0,0.25,0.5,0.0,0.5,0.38095238095238093,104.78
1500,Skyler Messinger,676038,2,2,0,11,4,2,1,0,0,1,0,0,0,0,0,0,0,0.5,0.36363636363636365,0.5,0.0,0.0,0.0,0.0,All,6.0,0.0,,,,,0.4,
1501,Slade Caldwell,815154,9,7,1,47,13,8,6,2,0,1,0,0,0,1,0,0,0,0.6153846153846154,0.2765957446808511,0.6666666666666666,0.2222222222222222,0.14285714285714285,0.3333333333333333,0.14285714285714285,All,36.0,0.0,,,,,0.11764705882352941,
1502,Spencer Jones,682987,36,32,8,154,70,36,16,4,0,16,3,4,6,3,2,0,3,0.5142857142857142,0.45454545454545453,0.4444444444444444,0.1111111111111111,0.25,0.3333333333333333,0.59375,All,132.0,13.0,0.23076923076923078,0.3076923076923077,0.46153846153846156,0.6923076923076923,0.15714285714285714,104.48
1503,Spencer Nivens,811289,5,4,2,15,7,7,0,1,0,4,1,1,0,1,0,0,1,1.0,0.4666666666666667,0.0,0.2,0.5,0.6,1.25,All,5.0,2.0,0.5,0.5,0.0,0.5,0.3333333333333333,100.38
1504,Spencer Packard,689070,13,9,2,54,16,11,4,4,0,5,1,2,2,2,0,0,0,0.6875,0.2962962962962963,0.3076923076923077,0.3076923076923077,0.2222222222222222,0.46153846153846156,0.2222222222222222,All,54.0,5.0,0.2,0.4,0.4,0.6,0.16666666666666666,99.2
1505,Spencer Steer,668715,11,10,1,44,15,13,2,1,0,8,1,1,1,1,0,0,0,0.8666666666666667,0.3409090909090909,0.18181818181818182,0.09090909090909091,0.1,0.18181818181818182,0.1,All,21.0,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1111111111111111,103.25999999999999
1506,Spencer Torkelson,679529,54,50,17,197,106,79,11,4,0,39,10,8,10,10,2,0,5,0.7452830188679245,0.5380710659898477,0.2037037037037037,0.07407407407407407,0.34,0.3888888888888889,0.68,All,163.0,29.0,0.3448275862068966,0.27586206896551724,0.3448275862068966,0.41379310344827586,0.25,105.36
1507,Starling Marte,516782,25,24,5,101,51,36,9,1,0,15,7,2,3,2,2,0,1,0.7058823529411765,0.504950495049505,0.36,0.04,0.20833333333333334,0.24,0.4166666666666667,All,79.0,12.0,0.5833333333333334,0.16666666666666666,0.25,0.25,0.35555555555555557,104.0
1508,Starlyn Caba,806965,4,4,1,14,7,6,1,0,0,3,3,0,0,1,0,0,0,0.8571428571428571,0.5,0.25,0.0,0.25,0.25,0.25,All,14.0,3.0,1.0,0.0,0.0,0.0,0.3333333333333333,95.94
1509,Stephen Paolini,688500,18,17,3,59,34,24,4,0,1,13,1,1,0,1,2,0,0,0.7058823529411765,0.576271186440678,0.2222222222222222,0.0,0.17647058823529413,0.2222222222222222,0.29411764705882354,All,13.0,3.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.42857142857142855,99.47
1510,Stephen Scott,679663,1,1,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,All,,,,,,,,
1511,Sterlin Thompson,694514,14,14,3,39,28,17,6,0,0,8,3,0,2,2,1,0,0,0.6071428571428571,0.717948717948718,0.42857142857142855,0.0,0.21428571428571427,0.21428571428571427,0.2857142857142857,All,30.0,5.0,0.6,0.0,0.4,0.2,0.5384615384615384,103.06
1512,Steven Kwan,680757,57,52,18,230,91,86,6,3,1,47,19,17,9,14,2,1,1,0.945054945054945,0.39565217391304347,0.10526315789473684,0.05263157894736842,0.34615384615384615,0.38596491228070173,0.4807692307692308,All,230.0,47.0,0.40425531914893614,0.3617021276595745,0.19148936170212766,0.3829787234042553,0.16666666666666666,98.74
