,Player,SAVID,FGID,Team,Level,Age,K%,BB%,Brl%,Solid%,Flare%,Under%,Topped%,Weak%,PPA,HBPRate,SplitK_R,SplitK_L,SplitBB_R,SplitBB_L,SplitBrl_R,SplitBrl_L,SplitSolid_R,SplitSolid_L,SplitFlare_R,SplitFlare_L,SplitTopped_R,SplitTopped_L,SplitUnder_R,SplitUnder_L,SplitWeak_R,SplitWeak_L
245,Pete Fairbanks,664126,17998,TB,MLB,31.3,0.309,0.098,0.065,0.055,0.242,0.263,0.338,0.047,3.909,0.007,1.029,0.961,0.9353333333333333,1.0803333333333334,0.9470000000000001,1.1133333333333333,1.0773333333333333,0.9773333333333333,0.9249999999999999,1.0816666666666666,0.9873333333333334,0.986,1.048,0.9826666666666666,1.1393333333333333,0.7
246,Edwin Uceta,670955,20539,TB,MLB,27.3,0.278,0.079,0.071,0.053,0.242,0.338,0.278,0.042,3.909,0.019,1.034,0.9586666666666667,0.8936666666666667,1.123,0.9463333333333334,1.102,1.1136666666666666,0.955,0.9866666666666667,1.0133333333333332,1.0176666666666667,0.9536666666666667,1.0006666666666666,1.0356666666666667,0.9023333333333333,0.9490000000000001
247,Mason Montgomery,682254,29770,TB,MLB,24.8,0.259,0.095,0.077,0.068,0.252,0.255,0.256,0.048,3.909,0.011,0.964,1.047,0.994,0.982,1.099,0.821,1.054,0.854,1.023,0.977,0.953,1.091,1.027,0.919,0.841,1.374
248,Manuel Rodriguez,655889,20794,TB,MLB,28.7,0.205,0.095,0.062,0.055,0.242,0.222,0.381,0.047,3.909,0.02,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
249,Garrett Cleavinger,664076,17897,TB,MLB,31.0,0.273,0.112,0.083,0.053,0.246,0.248,0.32,0.045,3.909,0.021,0.9673333333333333,1.0466666666666666,0.9843333333333333,1.0086666666666666,1.0983333333333334,0.819,0.9796666666666667,1.0103333333333333,1.0113333333333332,0.992,0.9356666666666666,1.1236666666666666,1.0493333333333332,0.886,0.9329999999999999,1.1746666666666667
250,Hunter Bigge,685801,26259,TB,MLB,26.8,0.272,0.074,0.085,0.072,0.244,0.243,0.3,0.042,3.909,0.006,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
251,Kevin Kelly,687330,25679,TB,MLB,27.4,0.212,0.041,0.066,0.061,0.244,0.223,0.365,0.045,3.909,0.026,1.0026666666666666,0.997,0.8306666666666667,1.2496666666666667,0.904,1.233,0.9533333333333333,1.1546666666666667,0.9643333333333334,1.0533333333333332,1.0393333333333334,0.9096666666666666,1.0176666666666667,1.0023333333333333,1.0083333333333333,0.8236666666666667
252,Mason Englert,669438,22288,TB,MLB,25.4,0.182,0.063,0.094,0.075,0.244,0.248,0.271,0.044,3.909,0.015,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
253,Shane McClanahan,663556,21483,TB,MLB,28.0,0.281,0.07,0.084,0.066,0.242,0.213,0.361,0.041,3.933,0.004,0.983,0.998,0.999,0.974,1.0963333333333334,0.7453333333333333,1.038,0.8936666666666666,0.9943333333333333,1.079,0.968,1.0636666666666665,1.0366666666666666,0.863,0.8413333333333333,1.485
254,Alex Faedo,656412,19874,TB,MLB,29.4,0.209,0.097,0.08,0.065,0.245,0.306,0.263,0.041,4.217,0.006,1.0516666666666665,0.9396666666666667,0.947,1.069,1.0163333333333333,1.0373333333333334,1.0746666666666667,0.9906666666666666,1.004,0.9969999999999999,1.046,0.9269999999999999,0.945,1.0876666666666666,0.967,0.8889999999999999
255,Joe Rock,697812,sa3017755,TB,MLB,24.7,0.225,0.086,0.071,0.054,0.247,0.231,0.345,0.046,3.909,0.011,0.964,1.047,0.994,0.982,1.099,0.821,1.054,0.854,1.023,0.977,0.953,1.091,1.027,0.919,0.841,1.374
256,Ian Seymour,693855,sa3014512,TB,MLB,26.3,0.261,0.088,0.065,0.067,0.236,0.311,0.281,0.049,3.909,0.021,0.964,1.047,0.994,0.982,1.099,0.821,1.054,0.854,1.023,0.977,0.953,1.091,1.027,0.919,0.841,1.374
257,Jacob Waguespack,621097,18318,TB,MLB,31.4,0.277,0.079,0.048,0.064,0.25,0.248,0.312,0.051,4.333,0.015,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
258,Joe Boyle,671212,29608,TB,MLB,25.7,0.244,0.142,0.058,0.06,0.244,0.331,0.279,0.043,4.268,0.014,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
259,Eric Orze,679358,27626,TB,MLB,27.6,0.28,0.098,0.083,0.061,0.233,0.246,0.348,0.047,3.909,0.009,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
260,Cole Sulser,642121,15256,TB,MLB,35.1,0.264,0.099,0.08,0.069,0.241,0.261,0.305,0.044,4.118,0.005,1.0306666666666666,0.96,0.9713333333333334,1.0406666666666666,1.1013333333333333,0.9496666666666667,0.8999999999999999,1.1643333333333332,0.9786666666666667,1.0216666666666665,0.996,0.975,1.0166666666666666,1.019,1.0186666666666666,0.8366666666666667
261,Yoniel Curet,692414,sa3015446,TB,MLB,22.4,0.275,0.128,0.08,0.063,0.243,0.258,0.313,0.043,3.909,0.032,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
262,Nathan Eovaldi,543135,9132,TEX,MLB,35.2,0.238,0.067,0.079,0.066,0.242,0.224,0.347,0.043,3.909,0.009,1.0146666666666666,0.978,0.9440000000000001,1.07,1.0233333333333334,1.028,0.9493333333333333,1.1246666666666667,0.9876666666666666,1.0123333333333333,1.0446666666666666,0.9193333333333333,0.955,1.0893333333333333,0.9853333333333333,0.8693333333333333
263,Tyler Mahle,641816,16358,TEX,MLB,30.5,0.246,0.08,0.076,0.062,0.244,0.281,0.294,0.044,3.909,0.008,0.9796666666666666,1.0143333333333333,0.897,1.1213333333333333,1.1053333333333333,0.9343333333333335,0.9983333333333333,1.0653333333333332,0.9986666666666667,0.9996666666666666,1.0113333333333334,0.9593333333333333,0.974,1.0653333333333332,0.9263333333333333,0.9376666666666666
264,Jacob deGrom,594798,10954,TEX,MLB,36.8,0.335,0.034,0.082,0.065,0.233,0.288,0.323,0.042,3.909,0.004,1.02,0.9723333333333333,0.8250000000000001,1.1943333333333332,0.9400000000000001,1.1173333333333333,1.052,1.0073333333333334,1.031,0.9666666666666666,1.052,0.9163333333333333,0.9463333333333334,1.0923333333333334,0.9026666666666666,0.958
265,Kumar Rocker,677958,31843,TEX,MLB,25.4,0.308,0.07,0.071,0.038,0.219,0.302,0.463,0.035,3.909,0.011,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
266,Patrick Corbin,571578,9323,TEX,MLB,35.7,0.177,0.072,0.087,0.068,0.248,0.212,0.32,0.042,3.977,0.006,0.9626666666666667,1.085,0.986,1.028,1.0753333333333333,0.841,1.0756666666666668,0.7313333333333333,1.0163333333333333,0.981,0.95,1.1413333333333333,1.0346666666666666,0.8746666666666667,0.8666666666666667,1.3676666666666668
267,Luke Jackson,592426,11752,TEX,MLB,33.6,0.27,0.098,0.083,0.059,0.24,0.207,0.381,0.043,3.909,0.008,1.0476666666666665,0.9283333333333333,0.8746666666666667,1.17,0.9876666666666667,1.0766666666666667,0.9773333333333333,1.0993333333333333,0.971,1.0363333333333333,1.02,0.9463333333333332,1.0076666666666667,1.0236666666666667,1.0426666666666666,0.7853333333333333
268,Chris Martin,455119,11847,TEX,MLB,38.9,0.264,0.018,0.065,0.06,0.251,0.208,0.349,0.046,3.909,0.009,1.0163333333333333,0.976,0.7906666666666666,1.2496666666666667,1.0526666666666666,0.993,1.1163333333333332,0.9256666666666666,0.955,1.051,1.0366666666666666,0.9293333333333333,0.9786666666666667,1.0606666666666666,0.903,0.9669999999999999
269,Robert Garcia,676395,23363,TEX,MLB,28.8,0.275,0.073,0.06,0.056,0.252,0.252,0.314,0.048,3.909,0.01,1.0,0.9973333333333333,0.947,1.0576666666666668,1.0766666666666667,0.866,1.0673333333333335,0.859,1.013,0.988,1.032,0.9726666666666667,0.9343333333333332,1.0623333333333334,0.883,1.2646666666666668
270,Jacob Webb,657097,19274,TEX,MLB,31.7,0.244,0.11,0.074,0.074,0.237,0.304,0.272,0.045,3.909,0.011,1.0076666666666667,0.9883333333333333,0.902,1.1303333333333334,1.1046666666666667,0.893,1.0753333333333333,0.949,0.971,1.039,1.0426666666666666,0.9083333333333333,0.9503333333333334,1.1139999999999999,0.9376666666666666,0.9423333333333334
271,Hoby Milner,571948,13346,TEX,MLB,34.3,0.237,0.049,0.064,0.069,0.244,0.22,0.336,0.049,3.909,0.015,0.9693333333333333,1.0406666666666666,1.024,0.948,1.0753333333333333,0.8676666666666666,1.155,0.736,1.0196666666666665,0.9786666666666667,0.9263333333333333,1.1199999999999999,1.0899999999999999,0.845,0.7343333333333333,1.473
272,Marc Church,687847,26353,TEX,MLB,24.0,0.25,0.094,0.072,0.057,0.262,0.323,0.217,0.038,3.909,0.01,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
273,Shawn Armstrong,542888,12857,TEX,MLB,34.6,0.242,0.071,0.081,0.058,0.246,0.27,0.306,0.041,3.909,0.011,1.007,0.9893333333333333,0.9186666666666666,1.1046666666666667,0.9603333333333334,1.1256666666666666,0.9166666666666666,1.2043333333333333,0.9566666666666667,1.0619999999999998,1.0463333333333333,0.9019999999999999,0.9973333333333333,1.0386666666666666,1.131,0.6303333333333333
274,Gerson Garabito,642520,19835,TEX,MLB,29.7,0.198,0.083,0.093,0.06,0.245,0.262,0.294,0.042,3.909,0.022,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
275,Cody Bradford,674003,27597,TEX,MLB,27.1,0.223,0.046,0.091,0.064,0.239,0.297,0.276,0.042,3.763,0.007,0.964,1.047,0.994,0.982,1.099,0.821,1.054,0.854,1.023,0.977,0.953,1.091,1.027,0.919,0.841,1.374
276,Jack Leiter,683004,30146,TEX,MLB,25.0,0.202,0.085,0.085,0.068,0.244,0.257,0.297,0.042,3.909,0.014,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
277,Emiliano Teodo,693713,sa3015158,TEX,MLB,24.2,0.27,0.115,0.08,0.063,0.243,0.258,0.313,0.043,3.909,0.015,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
278,Daniel Robert,642016,21229,TEX,MLB,30.6,0.273,0.098,0.06,0.05,0.248,0.305,0.292,0.047,3.909,0.013,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
279,Jake Latz,656641,21306,TEX,MLB,29.0,0.216,0.11,0.083,0.064,0.244,0.309,0.226,0.049,4.348,0.008,0.964,1.047,0.994,0.982,1.099,0.821,1.054,0.854,1.023,0.977,0.953,1.091,1.027,0.919,0.841,1.374
280,Luis Curvelo,681168,sa3008169,TEX,MLB,24.5,0.262,0.092,0.08,0.063,0.243,0.258,0.313,0.043,3.909,0.016,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
281,Walter Pennington,679156,27624,TEX,MLB,27.0,0.208,0.098,0.079,0.082,0.236,0.221,0.327,0.048,3.929,0.011,0.964,1.047,0.994,0.982,1.099,0.821,1.054,0.854,1.023,0.977,0.953,1.091,1.027,0.919,0.841,1.374
282,Cole Winn,668390,22113,TEX,MLB,25.4,0.196,0.072,0.089,0.056,0.254,0.244,0.308,0.038,3.714,0.012,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
283,Winston Santos,692437,sa3015952,TEX,MLB,23.0,0.27,0.08,0.08,0.063,0.243,0.258,0.313,0.043,3.909,0.026,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
284,Jose Corniell,692030,sa3015213,TEX,MLB,21.8,0.23788749999999997,0.093,0.08,0.063,0.243,0.258,0.313,0.043,3.909,0.023,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
285,Jose Berrios,621244,14168,TOR,MLB,30.9,0.218,0.066,0.084,0.062,0.247,0.249,0.307,0.042,3.909,0.016,1.0123333333333333,0.9803333333333333,0.8653333333333334,1.1466666666666667,0.966,1.0853333333333333,0.9806666666666666,1.0793333333333333,0.983,1.0166666666666666,1.036,0.9356666666666666,0.9766666666666667,1.0586666666666666,1.0796666666666666,0.7813333333333333
286,Easton Lucas,687922,26058,TOR,MLB,28.6,0.184,0.096,0.066,0.067,0.246,0.285,0.31,0.038,3.909,0.011,0.964,1.047,0.994,0.982,1.099,0.821,1.054,0.854,1.023,0.977,0.953,1.091,1.027,0.919,0.841,1.374
287,Kevin Gausman,592332,14107,TOR,MLB,34.3,0.258,0.073,0.087,0.067,0.246,0.255,0.297,0.041,3.909,0.003,1.028,0.9626666666666667,0.916,1.1026666666666667,1.0283333333333333,1.0236666666666667,0.975,1.0896666666666666,1.0093333333333334,0.9886666666666666,1.0133333333333334,0.9573333333333333,0.973,1.065,0.989,0.8663333333333333
288,Chris Bassitt,605135,12304,TOR,MLB,36.1,0.226,0.077,0.078,0.058,0.242,0.256,0.321,0.047,3.909,0.017,1.0076666666666667,0.9853333333333333,0.8553333333333334,1.166,0.9266666666666666,1.137,0.9329999999999999,1.1376666666666666,0.9793333333333333,1.0216666666666665,1.0656666666666668,0.8983333333333333,0.9523333333333334,1.089,1.0863333333333334,0.7573333333333333
289,Bowden Francis,670102,20548,TOR,MLB,29.0,0.231,0.058,0.088,0.065,0.233,0.332,0.264,0.043,3.909,0.019,1.1046666666666667,0.8836666666666666,0.9126666666666666,1.1046666666666667,1.0396666666666667,1.0173333333333334,1.0003333333333333,1.059,1.004,0.9979999999999999,0.9866666666666667,0.9806666666666667,1.0046666666666666,1.0323333333333333,0.9386666666666666,0.9126666666666666
290,Jeff Hoffman,656546,17432,TOR,MLB,32.3,0.335,0.068,0.074,0.072,0.239,0.303,0.271,0.044,3.909,0.012,1.0263333333333333,0.9626666666666667,0.8943333333333333,1.1323333333333334,1.0443333333333333,0.9993333333333334,0.975,1.0983333333333334,0.974,1.0303333333333333,1.0026666666666666,0.9703333333333333,1.0093333333333334,1.023,1.0153333333333334,0.8293333333333333
291,Yimi Garcia,554340,12095,TOR,MLB,34.7,0.298,0.054,0.08,0.065,0.239,0.271,0.287,0.049,3.909,0.014,1.022,0.967,0.8356666666666667,1.221,0.921,1.1743333333333335,1.051,0.9936666666666666,0.9846666666666667,1.0163333333333333,1.0556666666666668,0.8946666666666666,0.953,1.103,1.0426666666666666,0.7836666666666666
292,Chad Green,643338,15552,TOR,MLB,33.9,0.245,0.052,0.088,0.072,0.241,0.321,0.232,0.043,3.909,0.003,1.0063333333333333,0.9883333333333333,0.8923333333333333,1.136,1.0026666666666666,1.055,1.016,1.0446666666666666,0.9413333333333334,1.0759999999999998,1.086,0.856,0.973,1.072,1.0483333333333333,0.7806666666666666
293,Nick Sandlin,680704,20517,TOR,MLB,28.3,0.28,0.102,0.081,0.057,0.237,0.288,0.304,0.047,3.909,0.019,1.0436666666666665,0.9253333333333333,0.9329999999999999,1.0816666666666666,1.0403333333333333,0.9966666666666667,0.9156666666666666,1.2053333333333334,0.9696666666666667,1.041,1.034,0.9226666666666666,0.9893333333333333,1.0513333333333332,0.985,0.8663333333333333
294,Brendon Little,663893,21574,TOR,MLB,28.7,0.201,0.087,0.079,0.046,0.243,0.114,0.486,0.045,3.909,0.013,0.964,1.047,0.994,0.982,1.099,0.821,1.054,0.854,1.023,0.977,0.953,1.091,1.027,0.919,0.841,1.374
295,Yariel Rodriguez,684320,33838,TOR,MLB,28.1,0.229,0.105,0.076,0.052,0.243,0.297,0.292,0.046,3.909,0.007,1.0543333333333333,0.9309999999999999,0.8263333333333334,1.209,1.0206666666666666,1.0313333333333334,1.1576666666666666,0.8763333333333333,1.0056666666666667,0.9906666666666666,0.9583333333333334,1.0223333333333333,1.0296666666666667,1.0,0.8616666666666667,1.017
296,Mason Fluharty,689254,31553,TOR,MLB,23.7,0.244,0.094,0.072,0.052,0.238,0.315,0.307,0.044,3.909,0.015,0.964,1.047,0.994,0.982,1.099,0.821,1.054,0.854,1.023,0.977,0.953,1.091,1.027,0.919,0.841,1.374
297,Jacob Barnes,606930,12323,TOR,MLB,35.0,0.186,0.062,0.077,0.069,0.245,0.241,0.324,0.041,3.909,0.005,1.024,0.96,0.8753333333333333,1.1913333333333334,0.9716666666666667,1.122,1.0156666666666665,1.0443333333333333,1.0013333333333334,0.985,1.0013333333333334,0.9783333333333333,1.01,1.013,0.9516666666666667,0.9283333333333333
298,Max Scherzer,453286,3137,TOR,MLB,40.7,0.265,0.068,0.082,0.061,0.238,0.337,0.249,0.045,3.909,0.012,1.043,0.949,0.7643333333333333,1.2546666666666666,1.054,0.998,0.97,1.0926666666666667,1.0036666666666667,0.9956666666666666,1.03,0.94,0.973,1.0636666666666665,0.9566666666666667,0.9003333333333333
299,Ryan Burr,621114,17536,TOR,MLB,30.9,0.257,0.106,0.074,0.069,0.245,0.229,0.327,0.044,4.023,0.005,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
300,Erik Swanson,657024,16587,TOR,MLB,31.6,0.279,0.068,0.08,0.069,0.241,0.306,0.264,0.043,3.977,0.004,0.9976666666666666,0.997,0.9186666666666666,1.0993333333333333,1.005,1.05,0.9346666666666666,1.14,0.9713333333333333,1.0313333333333332,1.0136666666666667,0.9566666666666667,1.027,1.004,0.967,0.8913333333333333
301,Jake Bloss,814005,33168,TOR,MLB,23.8,0.219,0.098,0.07,0.054,0.24,0.348,0.263,0.045,4.407,0.004,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
302,Adam Macko,671936,sa3011555,TOR,MLB,24.3,0.218,0.1,0.074,0.052,0.263,0.217,0.256,0.055,3.909,0.023,0.964,1.047,0.994,0.982,1.099,0.821,1.054,0.854,1.023,0.977,0.953,1.091,1.027,0.919,0.841,1.374
303,Josh Walker,677020,23617,TOR,MLB,30.4,0.221,0.096,0.078,0.082,0.236,0.261,0.311,0.042,4.173,0.007,0.964,1.047,0.994,0.982,1.099,0.821,1.054,0.854,1.023,0.977,0.953,1.091,1.027,0.919,0.841,1.374
304,Dillon Tate,622253,17796,TOR,MLB,31.0,0.184,0.066,0.068,0.056,0.236,0.197,0.42,0.048,3.684,0.026,1.0433333333333332,0.9156666666666666,0.8363333333333334,1.289,1.025,1.016,0.9886666666666666,1.1003333333333334,0.9943333333333333,0.9979999999999999,0.999,0.9846666666666667,0.9986666666666667,1.0353333333333332,1.051,0.724
305,Zac Gallen,668678,19291,ARI,MLB,29.7,0.259,0.07,0.082,0.068,0.246,0.24,0.319,0.04,3.909,0.009,1.0146666666666666,0.9776666666666667,0.9176666666666666,1.0993333333333333,1.0636666666666668,0.9873333333333334,1.0573333333333332,1.002,0.999,1.0003333333333333,0.9713333333333334,1.001,1.026,1.009,0.8373333333333333,1.0253333333333332
306,Merrill Kelly,518876,11156,ARI,MLB,36.5,0.237,0.088,0.081,0.064,0.244,0.251,0.318,0.042,3.909,0.005,1.0516666666666665,0.939,0.8566666666666667,1.1636666666666666,0.996,1.058,0.9666666666666666,1.0959999999999999,1.005,0.9946666666666666,1.0056666666666667,0.965,0.9913333333333333,1.0446666666666666,1.0596666666666665,0.7953333333333333
307,Brandon Pfaadt,694297,27782,ARI,MLB,26.5,0.235,0.055,0.089,0.058,0.249,0.273,0.282,0.04,3.909,0.01,1.0543333333333333,0.938,0.871,1.146,0.9886666666666667,1.0633333333333335,1.03,1.0323333333333333,0.9473333333333334,1.051,1.0446666666666666,0.9276666666666666,1.0073333333333334,1.029,0.943,0.9123333333333333
308,Eduardo Rodriguez,593958,13164,ARI,MLB,32.0,0.234,0.078,0.079,0.065,0.244,0.241,0.313,0.046,3.909,0.004,0.9636666666666667,1.077,0.987,1.021,1.063,0.8926666666666666,1.0336666666666667,0.9123333333333333,1.023,0.9533333333333334,0.957,1.1076666666666666,1.0333333333333332,0.884,0.885,1.2863333333333333
309,Corbin Burnes,669203,19361,ARI,MLB,30.5,0.245,0.074,0.07,0.056,0.243,0.247,0.354,0.044,3.909,0.009,1.0076666666666667,0.985,0.895,1.1216666666666666,1.099,0.9523333333333334,1.0899999999999999,0.9696666666666667,0.978,1.0223333333333333,0.9663333333333334,1.0053333333333332,1.0546666666666666,0.98,0.8963333333333333,0.9623333333333333
310,A.J. Puk,640462,19343,ARI,MLB,30.0,0.313,0.069,0.072,0.059,0.248,0.259,0.301,0.046,3.909,0.015,0.947,1.0916666666666666,1.0633333333333332,0.8476666666666666,1.1153333333333333,0.7673333333333333,1.0270000000000001,0.9229999999999999,1.035,0.9396666666666667,0.9443333333333334,1.117,1.05,0.872,0.7846666666666666,1.5006666666666668
311,Justin Martinez,679885,24453,ARI,MLB,23.7,0.284,0.102,0.054,0.062,0.242,0.162,0.42,0.052,3.909,0.016,0.9999999999999999,0.999,0.8506666666666667,1.2026666666666668,0.68,1.593,0.8863333333333332,1.2593333333333332,0.952,1.0713333333333332,1.0463333333333333,0.9006666666666666,1.0196666666666667,1.0013333333333332,1.0643333333333334,0.734
312,Ryan Thompson,657044,16647,ARI,MLB,32.8,0.185,0.052,0.074,0.058,0.233,0.201,0.408,0.049,3.909,0.011,1.0593333333333332,0.8936666666666666,1.0123333333333333,0.9333333333333333,1.0030000000000001,1.057,1.0116666666666667,1.051,0.9856666666666667,1.0156666666666665,1.0143333333333333,0.954,0.983,1.0616666666666665,1.0163333333333333,0.815
313,Joe Mantiply,573009,14857,ARI,MLB,34.1,0.209,0.047,0.072,0.063,0.241,0.193,0.373,0.05,3.909,0.008,0.9233333333333333,1.1026666666666667,0.975,1.0163333333333333,1.137,0.7706666666666666,1.0436666666666667,0.8906666666666666,1.044,0.9403333333333334,0.967,1.0633333333333332,1.014,0.9523333333333334,0.768,1.4443333333333335
314,Shelby Miller,571946,10197,ARI,MLB,34.5,0.236,0.077,0.074,0.064,0.236,0.311,0.312,0.04,3.909,0.011,0.939,1.063,0.898,1.123,1.078,0.9540000000000001,0.9863333333333333,1.084,0.9936666666666666,1.004,0.9953333333333333,0.9806666666666667,0.997,1.039,1.0076666666666667,0.8386666666666667
315,Bryce Jarvis,686826,27477,ARI,MLB,27.3,0.17,0.104,0.078,0.067,0.239,0.259,0.334,0.041,3.909,0.012,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
316,Jalen Beeks,656222,17192,ARI,MLB,31.8,0.203,0.088,0.073,0.058,0.24,0.252,0.342,0.045,3.909,0.006,0.9359999999999999,1.1136666666666666,0.9616666666666667,1.058,1.0936666666666666,0.8143333333333334,0.993,1.006,1.027,0.9566666666666667,0.9846666666666667,1.022,0.9933333333333333,1.0056666666666667,0.8473333333333333,1.362
317,Ryne Nelson,669194,26253,ARI,MLB,27.2,0.179,0.062,0.087,0.061,0.242,0.283,0.295,0.04,3.909,0.007,1.039,0.953,0.8356666666666667,1.183,1.0226666666666666,1.0303333333333333,1.0546666666666666,1.0053333333333332,0.984,1.016,1.006,0.9646666666666667,0.9953333333333333,1.0406666666666666,0.96,0.8969999999999999
318,Kevin Ginkel,656464,19876,ARI,MLB,31.1,0.261,0.079,0.076,0.061,0.239,0.242,0.36,0.042,4.142,0.009,0.9983333333333333,1.002,0.8706666666666667,1.1763333333333332,0.926,1.1836666666666666,0.9483333333333333,1.1553333333333333,1.0033333333333334,0.9863333333333333,1.0596666666666668,0.8796666666666666,0.9463333333333334,1.1223333333333334,1.0176666666666667,0.8119999999999999
319,Kendall Graveman,608665,15514,ARI,MLB,34.3,0.246,0.099,0.067,0.055,0.248,0.217,0.37,0.043,4.0,0.02,1.052,0.9306666666666666,0.873,1.1586666666666667,1.0233333333333334,1.0283333333333333,1.0043333333333333,1.0583333333333333,0.97,1.033,1.027,0.941,0.9693333333333334,1.0713333333333332,1.064,0.7776666666666666
320,Yilber Diaz,700270,29271,ARI,MLB,24.6,0.211,0.088,0.069,0.062,0.247,0.278,0.304,0.042,3.941,0.012,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
321,Cristian Mena,691441,27974,ARI,MLB,22.3,0.227,0.096,0.07,0.063,0.246,0.214,0.367,0.042,3.909,0.007,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
322,Drey Jameson,686753,26260,ARI,MLB,27.7,0.225,0.09,0.097,0.058,0.236,0.208,0.38,0.042,3.867,0.013,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
