,Player,SAVID,FGID,Team,Level,Age,K%,BB%,Brl%,Solid%,Flare%,Under%,Topped%,Weak%,BrlHR,Brl3B,Brl2B,Brl1B,BrlBABIP,BrlOut,SolidHR,Solid3B,Solid2B,Solid1B,SolidBABIP,SolidOut,FlareHR,Flare3B,Flare2B,Flare1B,FlareBABIP,FlareOut,UnderHR,Under3B,Under2B,Under1B,UnderBABIP,UnderOut,ToppedHR,Topped3B,Topped2B,Topped1B,ToppedBABIP,ToppedOut,WeakHR,Weak3B,Weak2B,Weak1B,WeakBABIP,WeakOut,SBAtt%,SBSuccess%,PPA,HBPRate,SplitK_R,SplitK_L,SplitBB_R,SplitBB_L,SplitBrl_R,SplitBrl_L,SplitSolid_R,SplitSolid_L,SplitFlare_R,SplitFlare_L,SplitTopped_R,SplitTopped_L,SplitUnder_R,SplitUnder_L,SplitWeak_R,SplitWeak_L
1089,Zach Arnold,689984,sa3022593,PHI,AA,23.8,0.255,0.068,0.035,0.041,0.297,0.178,0.37,0.078,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.141,0.141,0.859,0.09632173913043479,0.8500000000000001,3.909048103235316,0.011704645213287564,1.021,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.015,0.952,0.992,1.028,0.964,0.841
1090,Aidan Miller,805795,sa3022609,PHI,AA,20.8,0.244,0.096,0.071,0.058,0.244,0.255,0.312,0.059,0.55,0.0,0.2,0.0,0.715,0.28500000000000003,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.141,0.141,0.859,0.18343636363636365,0.7909090909090909,3.909048103235316,0.011704645213287564,1.021,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.015,0.952,0.992,1.028,0.964,0.841
1091,Erick Brito,684081,sa3011753,PHI,AA,22.9,0.201,0.066,0.045,0.043,0.279,0.203,0.34,0.089,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.141,0.141,0.859,0.2215391304347826,0.7625,3.909048103235316,0.020114942528735632,1.021,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.015,0.952,0.992,1.028,0.964,0.841
1092,Cal Stevenson,670276,22411,PHI,AAA,28.6,0.27,0.15,0.069,0.076,0.279,0.247,0.276,0.054,0.47,0.0,0.17,0.0,0.69,0.31000000000000005,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.149,0.149,0.851,0.0,0.0,0.0,0.211,0.211,0.789,0.20914911242603548,0.8147540983606558,4.136363636363637,0.005430566330488751,0.968,1.047,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.093,1.06,0.92,0.821,1.374
1093,Justin Crawford,702222,sa3020240,PHI,AAA,21.2,0.215,0.056,0.056,0.041,0.247,0.156,0.456,0.043,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.146,0.146,0.854,0.0,0.0,0.0,0.205,0.205,0.795,0.3248,0.8283783783783784,3.909048103235316,0.008168028004667444,0.968,1.047,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.093,1.06,0.92,0.821,1.374
1094,Gabriel Rincones Jr.,687282,sa3020758,PHI,AAA,24.1,0.267,0.087,0.088,0.052,0.294,0.196,0.291,0.078,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.146,0.146,0.854,0.0,0.0,0.0,0.205,0.205,0.795,0.2680758620689655,0.8,3.909048103235316,0.0205761316872428,0.968,1.047,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.093,1.06,0.92,0.821,1.374
1095,Oscar Mercado,640458,16375,PHI,AAA,30.3,0.125,0.031,0.051,0.052,0.22,0.33,0.31,0.037,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.005,0.112,0.54,0.657,0.34299999999999997,0.005,0.002,0.021,0.026,0.054,0.946,0.0,0.0,0.011,0.146,0.157,0.843,0.0,0.0,0.0,0.141,0.141,0.859,0.25137894736842104,0.8346153846153846,3.7336683417085426,0.02054794520547945,1.021,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.015,0.952,0.992,1.028,0.964,0.841
1096,Matt Kroon,663714,sa3007502,PHI,AAA,28.3,0.248,0.07,0.082,0.065,0.218,0.262,0.326,0.045,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.141,0.141,0.859,0.2176494623655914,0.8026785714285715,3.909048103235316,0.01985981308411215,1.021,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.015,0.952,0.992,1.028,0.964,0.841
1097,Marcus Lee Sang,686984,sa3011445,PHI,AAA,24.3,0.264,0.063,0.09,0.053,0.276,0.177,0.35,0.054,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.146,0.146,0.854,0.0,0.0,0.0,0.205,0.205,0.795,0.1609764705882353,0.7147058823529412,3.909048103235316,0.013449367088607595,0.968,1.047,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.093,1.06,0.92,0.821,1.374
1098,Leandro Pineda,683610,sa3008905,PHI,AA,22.8,0.24,0.064,0.081,0.05,0.263,0.187,0.356,0.063,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.146,0.146,0.854,0.0,0.0,0.0,0.205,0.205,0.795,0.05863495145631068,0.7192307692307692,3.909048103235316,0.02213666987487969,0.968,1.047,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.093,1.06,0.92,0.821,1.374
1099,Hendry Mendez,694230,sa3015727,PHI,AA,21.4,0.198,0.103,0.028,0.034,0.261,0.168,0.442,0.067,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.146,0.146,0.854,0.0,0.0,0.0,0.205,0.205,0.795,0.03996806722689076,0.7625,3.909048103235316,0.008429926238145416,0.968,1.047,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.093,1.06,0.92,0.821,1.374
1100,Cade Fergus,681495,sa3019919,PHI,AA,24.6,0.342,0.091,0.107,0.059,0.267,0.211,0.284,0.071,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.141,0.141,0.859,0.2338845070422535,0.8283783783783784,3.909048103235316,0.04498269896193772,1.021,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.015,0.952,0.992,1.028,0.964,0.841
1101,Tommy Pham,502054,2967,PIT,MLB,37.1,0.24,0.08,0.082,0.071,0.253,0.218,0.346,0.029,0.401,0.063,0.152,0.052,0.669,0.33099999999999996,0.072,0.018,0.229,0.129,0.448,0.552,0.0,0.008,0.095,0.544,0.647,0.353,0.005,0.002,0.025,0.028,0.06,0.94,0.0,0.002,0.016,0.136,0.154,0.846,0.0,0.0,0.002,0.25,0.252,0.748,0.11917888198757765,0.8402439024390244,4.040404040404041,0.007722007722007722,1.028,0.9365,0.923,1.0615,0.9515,1.197,1.053,0.92,0.9949999999999999,1.0005,1.0225,0.9385,0.975,1.0675,0.981,0.9235
1102,Bryan Reynolds,668804,19326,PIT,MLB,30.2,0.225,0.079,0.099,0.068,0.26,0.213,0.319,0.039,0.537,0.034,0.184,0.017,0.773,0.22699999999999998,0.076,0.02,0.213,0.128,0.437,0.563,0.0,0.01,0.091,0.557,0.658,0.34199999999999997,0.007,0.005,0.03,0.034,0.076,0.924,0.0,0.002,0.016,0.151,0.169,0.831,0.0,0.0,0.002,0.196,0.198,0.802,0.08676035242290749,0.8724137931034484,3.7383177570093458,0.01634768740031898,0.9735,1.0074999999999998,1.107,0.894,1.0670000000000002,0.9644999999999999,1.069,0.9490000000000001,1.015,0.9984999999999999,0.9145,1.1044999999999998,1.0710000000000002,0.9195,0.9445,0.842
